phrase_id,sentence_id,phrase,type,bundle_id,preceeded_by,leads_to,xmin,ymin,xmax,ymax,Page,Total_Sentences
47,47,"['you’ve', 'had.”']",NP,0,-1,1,316.51141357421875,445.9657287597656,327.08892822265625,730.8885498046875,0,3
48,48,"['', 'He']",NP,0,-1,1,316.51141357421875,445.9657287597656,327.08892822265625,730.8885498046875,0,3
49,49,"['didn’t', 'say']",NP,0,-1,1,316.51141357421875,445.9657287597656,327.08892822265625,730.8885498046875,0,3
50,50,"['any', 'more']",NP,0,-1,1,316.51141357421875,445.9657287597656,327.08892822265625,730.8885498046875,0,3
51,51,"['we’ve', 'always']",NP,0,-1,1,316.51141357421875,445.9657287597656,327.08892822265625,730.8885498046875,0,3
52,52,"['unusually', 'commu-']",NP,0,-1,1,329.23138427734375,443.4098205566406,339.80889892578125,745.8880615234375,0,3
53,53,['nicative'],NP,0,-1,1,329.23138427734375,443.4098205566406,339.80889892578125,745.8880615234375,0,3
54,54,a,NP,0,-1,1,329.23138427734375,443.4098205566406,339.80889892578125,745.8880615234375,0,3
55,55,"['reserved', 'way,']",NP,0,-1,1,329.23138427734375,443.4098205566406,339.80889892578125,745.8880615234375,0,3
56,56,[],NP,0,-1,1,329.23138427734375,443.4098205566406,339.80889892578125,745.8880615234375,0,3
57,57,and,NP,0,-1,1,329.23138427734375,443.4098205566406,339.80889892578125,745.8880615234375,0,3
58,58,"['I', 'understood']",NP,0,-1,1,329.23138427734375,443.4098205566406,339.80889892578125,745.8880615234375,0,3
59,59,"['he', 'meant']",NP,0,-1,1,329.23138427734375,443.4098205566406,339.80889892578125,745.8880615234375,0,3
60,60,[],NP,0,-1,1,329.23138427734375,443.4098205566406,339.80889892578125,745.8880615234375,0,3
61,61,a,NP,0,-1,1,329.23138427734375,443.4098205566406,339.80889892578125,745.8880615234375,0,3
62,62,"['great', 'deal']",NP,0,-1,1,341.8313903808594,443.4169006347656,352.4089050292969,745.8880615234375,0,3
63,63,"['', 'more']",NP,0,-1,1,341.8313903808594,443.4169006347656,352.4089050292969,745.8880615234375,0,3
64,64,"['than', 'that.']",NP,0,-1,1,341.8313903808594,443.4169006347656,352.4089050292969,745.8880615234375,0,3
65,65,"['In', 'consequence']",NP,0,-1,1,341.8313903808594,443.4169006347656,352.4089050292969,745.8880615234375,0,3
66,66,"['I’m', 'inclined']",NP,0,-1,1,341.8313903808594,443.4169006347656,352.4089050292969,745.8880615234375,0,3
67,67,"['reserve', 'all']",NP,0,-1,1,341.8313903808594,443.4169006347656,352.4089050292969,745.8880615234375,0,3
68,68,"['judgments,', '']",NP,0,-1,1,341.8313903808594,443.4169006347656,352.4089050292969,745.8880615234375,0,3
69,69,[],NP,0,-1,1,354.5513916015625,443.41705322265625,365.12890625,745.8881225585938,0,3
70,70,a,NP,0,-1,1,354.5513916015625,443.41705322265625,365.12890625,745.8881225585938,0,3
71,71,['habit'],NP,0,-1,1,354.5513916015625,443.41705322265625,365.12890625,745.8881225585938,0,3
72,72,"['opened', 'up']",NP,0,-1,1,354.5513916015625,443.41705322265625,365.12890625,745.8881225585938,0,3
73,73,"['many', 'curious']",NP,0,-1,1,354.5513916015625,443.41705322265625,365.12890625,745.8881225585938,0,3
74,74,['natures'],NP,0,-1,1,354.5513916015625,443.41705322265625,365.12890625,745.8881225585938,0,3
75,75,['me'],NP,0,-1,1,354.5513916015625,443.41705322265625,365.12890625,745.8881225585938,0,3
76,76,[],NP,0,-1,1,354.5513916015625,443.41705322265625,365.12890625,745.8881225585938,0,3
77,77,and,NP,0,-1,1,354.5513916015625,443.41705322265625,365.12890625,745.8881225585938,0,3
78,78,"['also', 'made']",NP,0,-1,1,367.2713928222656,443.4162292480469,377.8489074707031,745.8881225585938,0,3
79,79,"['', 'me']",NP,0,-1,1,367.2713928222656,443.4162292480469,377.8489074707031,745.8881225585938,0,3
80,80,['victim'],NP,0,-1,1,367.2713928222656,443.4162292480469,377.8489074707031,745.8881225585938,0,3
81,81,['not'],NP,0,-1,1,367.2713928222656,443.4162292480469,377.8489074707031,745.8881225585938,0,3
82,82,[],NP,0,-1,1,367.2713928222656,443.4162292480469,377.8489074707031,745.8881225585938,0,3
83,83,a,NP,0,-1,1,367.2713928222656,443.4162292480469,377.8489074707031,745.8881225585938,0,3
84,84,"['few', 'veteran']",NP,0,-1,1,367.2713928222656,443.4162292480469,377.8489074707031,745.8881225585938,0,3
85,85,"['bores.', 'The']",NP,0,-1,1,367.2713928222656,443.4162292480469,377.8489074707031,745.8881225585938,0,3
86,86,"['abnormal', 'mind']",NP,0,-1,1,367.2713928222656,443.4162292480469,377.8489074707031,745.8881225585938,0,3
87,87,"['quick', '']",NP,0,-1,1,379.87139892578125,443.4177551269531,390.44891357421875,745.8880615234375,0,3
88,88,['detect'],NP,0,-1,1,379.87139892578125,443.4177551269531,390.44891357421875,745.8880615234375,0,3
89,89,[],NP,0,-1,1,379.87139892578125,443.4177551269531,390.44891357421875,745.8880615234375,0,3
90,90,and,NP,0,-1,1,379.87139892578125,443.4177551269531,390.44891357421875,745.8880615234375,0,3
91,91,"['attach', 'itself']",NP,0,-1,1,379.87139892578125,443.4177551269531,390.44891357421875,745.8880615234375,0,3
92,92,"['quality', 'when']",NP,0,-1,1,379.87139892578125,443.4177551269531,390.44891357421875,745.8880615234375,0,3
93,93,"['it', 'appears']",NP,0,-1,1,379.87139892578125,443.4177551269531,390.44891357421875,745.8880615234375,0,3
94,94,[],NP,0,-1,1,379.87139892578125,443.4177551269531,390.44891357421875,745.8880615234375,0,3
95,95,a,NP,0,-1,1,379.87139892578125,443.4177551269531,390.44891357421875,745.8880615234375,0,3
96,96,"['normal', '']",NP,0,-1,1,392.5914001464844,443.4210205078125,403.1689147949219,745.8881225585938,0,3
97,97,"['person,']",NP,0,-1,1,392.5914001464844,443.4210205078125,403.1689147949219,745.8881225585938,0,3
98,98,and,NP,0,-1,1,392.5914001464844,443.4210205078125,403.1689147949219,745.8881225585938,0,3
99,99,"['so', 'it']",NP,0,-1,1,392.5914001464844,443.4210205078125,403.1689147949219,745.8881225585938,0,3
100,100,"['came', 'about']",NP,0,-1,1,392.5914001464844,443.4210205078125,403.1689147949219,745.8881225585938,0,3
101,101,"['college', 'I']",NP,0,-1,1,392.5914001464844,443.4210205078125,403.1689147949219,745.8881225585938,0,3
102,102,"['unjustly', 'accused']",NP,0,-1,1,392.5914001464844,443.4210205078125,403.1689147949219,745.8881225585938,0,3
103,103,[''],NP,0,-1,1,405.1913757324219,445.9609069824219,415.7688903808594,745.8880615234375,0,3
104,104,[],NP,0,-1,1,405.1913757324219,445.9609069824219,415.7688903808594,745.8880615234375,0,3
105,105,a,NP,0,-1,1,405.1913757324219,445.9609069824219,415.7688903808594,745.8880615234375,0,3
106,106,"['politician,', 'because']",NP,0,-1,1,405.1913757324219,445.9609069824219,415.7688903808594,745.8880615234375,0,3
107,107,['privy'],NP,0,-1,1,405.1913757324219,445.9609069824219,415.7688903808594,745.8880615234375,0,3
108,108,"['secret', 'griefs']",NP,0,-1,1,405.1913757324219,445.9609069824219,415.7688903808594,745.8880615234375,0,3
109,109,"['wild,', 'un-']",NP,0,-1,1,417.911376953125,443.4243469238281,428.4888916015625,745.8880615234375,0,3
110,110,"['I', 'known']",NP,0,-1,1,417.911376953125,443.4243469238281,428.4888916015625,745.8880615234375,0,3
111,111,"['men.', 'Most']",NP,0,-1,1,417.911376953125,443.4243469238281,428.4888916015625,745.8880615234375,0,3
112,112,['confidences'],NP,0,-1,1,417.911376953125,443.4243469238281,428.4888916015625,745.8880615234375,0,3
113,113,"['unsought–frequently', 'I']",NP,0,-1,1,430.5113830566406,443.41552734375,441.0888977050781,745.8880615234375,0,3
114,114,"['feigned', 'sleep,']",NP,0,-1,1,430.5113830566406,443.41552734375,441.0888977050781,745.8880615234375,0,3
115,115,"['', 'preoccupation,']",NP,0,-1,1,430.5113830566406,443.41552734375,441.0888977050781,745.8880615234375,0,3
116,116,[],NP,0,-1,1,430.5113830566406,443.41552734375,441.0888977050781,745.8880615234375,0,3
117,117,a,NP,0,-1,1,430.5113830566406,443.41552734375,441.0888977050781,745.8880615234375,0,3
118,118,"['hostile', 'levity']",NP,0,-1,1,430.5113830566406,443.41552734375,441.0888977050781,745.8880615234375,0,3
119,119,"['when', 'I']",NP,0,-1,1,430.5113830566406,443.41552734375,441.0888977050781,745.8880615234375,0,3
120,120,"['realized', '']",NP,0,-1,1,443.23138427734375,443.4255065917969,453.80889892578125,745.8880615234375,0,3
121,121,"['some', 'unmistakable']",NP,0,-1,1,443.23138427734375,443.4255065917969,453.80889892578125,745.8880615234375,0,3
122,122,['sign'],NP,0,-1,1,443.23138427734375,443.4255065917969,453.80889892578125,745.8880615234375,0,3
123,123,an,NP,0,-1,1,443.23138427734375,443.4255065917969,453.80889892578125,745.8880615234375,0,3
124,124,"['intimate', 'revelation']",NP,0,-1,1,443.23138427734375,443.4255065917969,453.80889892578125,745.8880615234375,0,3
125,125,"['quivering', '']",NP,0,-1,1,455.8313903808594,443.4169616699219,466.4089050292969,745.8880615234375,0,3
126,126,['horizon–for'],NP,0,-1,1,455.8313903808594,443.4169616699219,466.4089050292969,745.8880615234375,0,3
127,127,"['intimate', 'revelations']",NP,0,-1,1,455.8313903808594,443.4169616699219,466.4089050292969,745.8880615234375,0,3
128,128,"['young', 'men']",NP,0,-1,1,455.8313903808594,443.4169616699219,466.4089050292969,745.8880615234375,0,3
129,129,[],NP,0,-1,1,455.8313903808594,443.4169616699219,466.4089050292969,745.8880615234375,0,3
130,130,at,NP,0,-1,1,455.8313903808594,443.4169616699219,466.4089050292969,745.8880615234375,0,3
131,131,"['least', '']",NP,0,-1,1,468.5513610839844,443.4189147949219,479.1288757324219,745.8880615234375,0,3
132,132,['terms'],NP,0,-1,1,468.5513610839844,443.4189147949219,479.1288757324219,745.8880615234375,0,3
133,133,"['they', 'express']",NP,0,-1,1,468.5513610839844,443.4189147949219,479.1288757324219,745.8880615234375,0,3
134,134,['them'],NP,0,-1,1,468.5513610839844,443.4189147949219,479.1288757324219,745.8880615234375,0,3
135,135,are,NP,0,-1,1,468.5513610839844,443.4189147949219,479.1288757324219,745.8880615234375,0,3
136,136,"['usually', 'plagiaristic']",NP,0,-1,1,468.5513610839844,443.4189147949219,479.1288757324219,745.8880615234375,0,3
137,137,[],NP,0,-1,1,468.5513610839844,443.4189147949219,479.1288757324219,745.8880615234375,0,3
138,138,and,NP,0,-1,1,468.5513610839844,443.4189147949219,479.1288757324219,745.8880615234375,0,3
139,139,"['', 'marred']",NP,0,-1,1,481.1513671875,443.4156494140625,491.7288818359375,745.8880004882812,0,3
140,140,"['obvious', 'suppressions.']",NP,0,-1,1,481.1513671875,443.4156494140625,491.7288818359375,745.8880004882812,0,3
141,141,"['Reserving', 'judgments']",NP,0,-1,1,481.1513671875,443.4156494140625,491.7288818359375,745.8880004882812,0,3
142,142,[],NP,0,-1,1,481.1513671875,443.4156494140625,491.7288818359375,745.8880004882812,0,3
143,143,a,NP,0,-1,1,481.1513671875,443.4156494140625,491.7288818359375,745.8880004882812,0,3
144,144,['matter'],NP,0,-1,1,481.1513671875,443.4156494140625,491.7288818359375,745.8880004882812,0,3
145,145,"['', 'infinite']",NP,0,-1,1,493.8713684082031,443.4217224121094,504.4488830566406,745.8880615234375,0,3
146,146,"['hope.', 'I']",NP,0,-1,1,493.8713684082031,443.4217224121094,504.4488830566406,745.8880615234375,0,3
147,147,[],NP,0,-1,1,493.8713684082031,443.4217224121094,504.4488830566406,745.8880615234375,0,3
148,148,am,NP,0,-1,1,493.8713684082031,443.4217224121094,504.4488830566406,745.8880615234375,0,3
149,149,['still'],NP,0,-1,1,493.8713684082031,443.4217224121094,504.4488830566406,745.8880615234375,0,3
150,150,[],NP,0,-1,1,493.8713684082031,443.4217224121094,504.4488830566406,745.8880615234375,0,3
151,151,a,NP,0,-1,1,493.8713684082031,443.4217224121094,504.4488830566406,745.8880615234375,0,3
152,152,"['little', 'afraid']",NP,0,-1,1,493.8713684082031,443.4217224121094,504.4488830566406,745.8880615234375,0,3
153,153,"['missing', 'something']",NP,0,-1,1,493.8713684082031,443.4217224121094,504.4488830566406,745.8880615234375,0,3
154,154,"['if', 'I']",NP,0,-1,1,493.8713684082031,443.4217224121094,504.4488830566406,745.8880615234375,0,3
155,155,"['forget', '']",NP,0,-1,1,506.4713439941406,443.4185791015625,517.0488891601562,745.8880615234375,0,3
156,156,"['that,', 'as']",NP,0,-1,1,506.4713439941406,443.4185791015625,517.0488891601562,745.8880615234375,0,3
157,157,"['my', 'father']",NP,0,-1,1,506.4713439941406,443.4185791015625,517.0488891601562,745.8880615234375,0,3
158,158,"['snobbishly', 'suggested,']",NP,0,-1,1,506.4713439941406,443.4185791015625,517.0488891601562,745.8880615234375,0,3
159,159,[],NP,0,-1,1,506.4713439941406,443.4185791015625,517.0488891601562,745.8880615234375,0,3
160,160,and,NP,0,-1,1,506.4713439941406,443.4185791015625,517.0488891601562,745.8880615234375,0,3
161,161,"['I', 'snobbishly']",NP,0,-1,1,506.4713439941406,443.4185791015625,517.0488891601562,745.8880615234375,0,3
162,162,['repeat'],NP,0,-1,1,506.4713439941406,443.4185791015625,517.0488891601562,745.8880615234375,0,3
163,163,a,NP,0,-1,1,506.4713439941406,443.4185791015625,517.0488891601562,745.8880615234375,0,3
164,164,"['sense', '']",NP,0,-1,1,519.1913452148438,473.5358581542969,529.7688598632812,745.8880004882812,0,3
165,165,"['fundamental', 'decencies']",NP,0,-1,1,519.1913452148438,473.5358581542969,529.7688598632812,745.8880004882812,0,3
166,166,"['parcelled', 'out']",NP,0,-1,1,519.1913452148438,473.5358581542969,529.7688598632812,745.8880004882812,0,3
167,167,['unequally'],NP,0,-1,1,519.1913452148438,473.5358581542969,529.7688598632812,745.8880004882812,0,3
168,168,at,NP,0,-1,1,519.1913452148438,473.5358581542969,529.7688598632812,745.8880004882812,0,3
169,169,"['birth.', '']",NP,0,-1,1,37.39155578613281,393.5057373046875,47.96907043457031,396.08685302734375,0,3
170,170,"['', '']",NP,0,-1,1,37.39155578613281,393.5057373046875,47.96907043457031,396.08685302734375,0,3
171,171,"['THE', 'GREAT']",NP,0,-1,1,37.3910026550293,93.50708770751953,47.9685173034668,101.247802734375,0,3
172,172,"['GASTBY', '2']",NP,0,-1,1,37.3910026550293,93.50708770751953,47.9685173034668,101.247802734375,0,3
173,173,"['', 'And,']",NP,0,-1,1,59.59099197387695,96.2867431640625,70.16851043701172,381.08642578125,0,3
174,174,"['after', 'boasting']",NP,0,-1,1,59.59099197387695,96.2867431640625,70.16851043701172,381.08642578125,0,3
175,175,['way'],NP,0,-1,1,59.59099197387695,96.2867431640625,70.16851043701172,381.08642578125,0,3
176,176,"['my', 'tolerance,']",NP,0,-1,1,59.59099197387695,96.2867431640625,70.16851043701172,381.08642578125,0,3
177,177,"['I', 'come']",NP,0,-1,1,59.59099197387695,96.2867431640625,70.16851043701172,381.08642578125,0,3
178,178,"['admis-', 'sion']",NP,0,-1,1,72.19098663330078,93.62787628173828,82.76850891113281,396.0909423828125,0,3
179,179,['it'],NP,0,-1,1,72.19098663330078,93.62787628173828,82.76850891113281,396.0909423828125,0,3
180,180,[],NP,0,-1,1,72.19098663330078,93.62787628173828,82.76850891113281,396.0909423828125,0,3
181,181,a,NP,0,-1,1,72.19098663330078,93.62787628173828,82.76850891113281,396.0909423828125,0,3
182,182,"['limit.', 'Conduct']",NP,0,-1,1,72.19098663330078,93.62787628173828,82.76850891113281,396.0909423828125,0,3
183,183,['founded'],NP,0,-1,1,72.19098663330078,93.62787628173828,82.76850891113281,396.0909423828125,0,3
184,184,"['hard', 'rock']",NP,0,-1,1,72.19098663330078,93.62787628173828,82.76850891113281,396.0909423828125,0,3
185,185,[''],NP,0,-1,1,84.91098022460938,93.62415313720703,95.4885025024414,396.0909423828125,0,3
186,186,"['wet', 'marshes']",NP,0,-1,1,84.91098022460938,93.62415313720703,95.4885025024414,396.0909423828125,0,3
187,187,['after'],NP,0,-1,1,84.91098022460938,93.62415313720703,95.4885025024414,396.0909423828125,0,3
188,188,[],NP,0,-1,1,84.91098022460938,93.62415313720703,95.4885025024414,396.0909423828125,0,3
189,189,a,NP,0,-1,1,84.91098022460938,93.62415313720703,95.4885025024414,396.0909423828125,0,3
190,190,"['certain', 'point']",NP,0,-1,1,84.91098022460938,93.62415313720703,95.4885025024414,396.0909423828125,0,3
191,191,"['I', 'don’t']",NP,0,-1,1,84.91098022460938,93.62415313720703,95.4885025024414,396.0909423828125,0,3
192,192,"['care', 'what']",NP,0,-1,1,84.91098022460938,93.62415313720703,95.4885025024414,396.0909423828125,0,3
193,193,"['it’s', 'founded']",NP,0,-1,1,84.91098022460938,93.62415313720703,95.4885025024414,396.0909423828125,0,3
194,194,"['', 'on.']",NP,0,-1,1,97.51097106933594,93.62390899658203,108.08849334716797,396.0909423828125,0,3
195,195,"['When', 'I']",NP,0,-1,1,97.51097106933594,93.62390899658203,108.08849334716797,396.0909423828125,0,3
196,196,"['came', 'back']",NP,0,-1,1,97.51097106933594,93.62390899658203,108.08849334716797,396.0909423828125,0,3
197,197,"['East', 'last']",NP,0,-1,1,97.51097106933594,93.62390899658203,108.08849334716797,396.0909423828125,0,3
198,198,"['autumn', 'I']",NP,0,-1,1,97.51097106933594,93.62390899658203,108.08849334716797,396.0909423828125,0,3
199,199,['felt'],NP,0,-1,1,97.51097106933594,93.62390899658203,108.08849334716797,396.0909423828125,0,3
200,200,"['I', 'wanted']",NP,0,-1,1,110.23097229003906,93.62586212158203,120.8084945678711,396.0909729003906,0,3
201,201,['world'],NP,0,-1,1,110.23097229003906,93.62586212158203,120.8084945678711,396.0909729003906,0,3
202,202,['uniform'],NP,0,-1,1,110.23097229003906,93.62586212158203,120.8084945678711,396.0909729003906,0,3
203,203,[''],NP,0,-1,1,110.23097229003906,93.62586212158203,120.8084945678711,396.0909729003906,0,3
204,204,and,NP,0,-1,1,110.23097229003906,93.62586212158203,120.8084945678711,396.0909729003906,0,3
205,205,[],NP,0,-1,1,110.23097229003906,93.62586212158203,120.8084945678711,396.0909729003906,0,3
206,206,at,NP,0,-1,1,110.23097229003906,93.62586212158203,120.8084945678711,396.0909729003906,0,3
207,207,[],NP,0,-1,1,110.23097229003906,93.62586212158203,120.8084945678711,396.0909729003906,0,3
208,208,a,NP,0,-1,1,110.23097229003906,93.62586212158203,120.8084945678711,396.0909729003906,0,3
209,209,['sort'],NP,0,-1,1,110.23097229003906,93.62586212158203,120.8084945678711,396.0909729003906,0,3
210,210,"['moral', 'attention']",NP,0,-1,1,110.23097229003906,93.62586212158203,120.8084945678711,396.0909729003906,0,3
211,211,"['forever;', 'I']",NP,0,-1,1,110.23097229003906,93.62586212158203,120.8084945678711,396.0909729003906,0,3
212,212,"['', 'wanted']",NP,0,-1,1,122.83096313476562,93.62525177001953,133.40847778320312,396.0859375,0,3
213,213,"['no', 'more']",NP,0,-1,1,122.83096313476562,93.62525177001953,133.40847778320312,396.0859375,0,3
214,214,"['riotous', 'excursions']",NP,0,-1,1,122.83096313476562,93.62525177001953,133.40847778320312,396.0859375,0,3
215,215,"['privileged', 'glimpses']",NP,0,-1,1,122.83096313476562,93.62525177001953,133.40847778320312,396.0859375,0,3
216,216,"['', 'human']",NP,0,-1,1,135.55096435546875,93.62543487548828,146.12847900390625,396.0909423828125,0,3
217,217,"['heart.', 'Only']",NP,0,-1,1,135.55096435546875,93.62543487548828,146.12847900390625,396.0909423828125,0,3
218,218,"['Gatsby,']",NP,0,-1,1,135.55096435546875,93.62543487548828,146.12847900390625,396.0909423828125,0,3
219,219,['man'],NP,0,-1,1,135.55096435546875,93.62543487548828,146.12847900390625,396.0909423828125,0,3
220,220,"['gives', 'his']",NP,0,-1,1,135.55096435546875,93.62543487548828,146.12847900390625,396.0909423828125,0,3
221,221,"['book,', '']",NP,0,-1,1,148.15097045898438,93.62934112548828,158.72848510742188,396.0869140625,0,3
222,222,['exempt'],NP,0,-1,1,148.15097045898438,93.62934112548828,158.72848510742188,396.0869140625,0,3
223,223,"['my', 'reaction–Gatsby']",NP,0,-1,1,148.15097045898438,93.62934112548828,158.72848510742188,396.0869140625,0,3
224,224,"['represented', 'everything']",NP,0,-1,1,148.15097045898438,93.62934112548828,158.72848510742188,396.0869140625,0,3
225,225,"['name', '']",NP,0,-1,1,148.15097045898438,93.62934112548828,158.72848510742188,396.0869140625,0,3
226,226,['I'],NP,0,-1,1,160.87095642089844,93.62921905517578,171.44847106933594,396.0919189453125,0,3
227,227,[],NP,0,-1,1,160.87095642089844,93.62921905517578,171.44847106933594,396.0919189453125,0,3
228,228,an,NP,0,-1,1,160.87095642089844,93.62921905517578,171.44847106933594,396.0919189453125,0,3
229,229,"['unaffected', 'scorn.']",NP,0,-1,1,160.87095642089844,93.62921905517578,171.44847106933594,396.0919189453125,0,3
230,230,"['If', 'personality']",NP,0,-1,1,160.87095642089844,93.62921905517578,171.44847106933594,396.0919189453125,0,3
231,231,[],NP,0,-1,1,160.87095642089844,93.62921905517578,171.44847106933594,396.0919189453125,0,3
232,232,an,NP,0,-1,1,160.87095642089844,93.62921905517578,171.44847106933594,396.0919189453125,0,3
233,233,"['unbroken', '']",NP,0,-1,1,173.47096252441406,93.63501739501953,184.04847717285156,396.0918884277344,0,3
234,234,"['successful', 'gestures,']",NP,0,-1,1,173.47096252441406,93.63501739501953,184.04847717285156,396.0918884277344,0,3
235,235,"['series', 'then']",NP,0,-1,1,173.47096252441406,93.63501739501953,184.04847717285156,396.0918884277344,0,3
236,236,['there'],NP,0,-1,1,173.47096252441406,93.63501739501953,184.04847717285156,396.0918884277344,0,3
237,237,"['something', 'gorgeous']",NP,0,-1,1,173.47096252441406,93.63501739501953,184.04847717285156,396.0918884277344,0,3
238,238,"['about', '']",NP,0,-1,1,173.47096252441406,93.63501739501953,184.04847717285156,396.0918884277344,0,3
239,239,"['him,', 'some']",NP,0,-1,1,186.1909637451172,93.61066436767578,196.7684783935547,396.0919189453125,0,3
